18:14:11,"""Pfizer não recebeu retorno do Brasil sobre a vacina contra a covid-19""  https://t.co/rdqsFX4ZPW",98
18:14:22,Diretor do Hospital Cardiológico Costantini ressalta para os riscos das doenças durante a pandemia  Em meio a pior… https://t.co/tvm4YMbJk9,99
18:14:38,BORRAZÓPOLIS - Mais dois casos de Covid e o total passa a ser 105 https://t.co/jwcpBRmztJ https://t.co/O1HN1jRXnr,100
18:14:55,Detalhe que tecnicamente nem saímos da primeira,101
18:14:59,Bolsonaristas farão ato contra vacina contra o coronavírus https://t.co/QGMspMKUsU,102
18:15:5,Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,103
18:15:8,RT @blogdoberimbau: BORRAZÓPOLIS - Mais dois casos de Covid e o total passa a ser 105 https://t.co/jwcpBRmztJ https://t.co/O1HN1jRXnr,104
18:15:15,Governo Bolsonaro ignora vacina em fase de testes mais avançada https://t.co/cLbJwrQ1G9 O cego segue as orientações do Trump.,105
18:15:21,Paraíba confirma oito óbitos por covid-19 neste domingo e tem 42% dos leitos de UTI adultos para a doença ocupadas. https://t.co/65YtWyfrYh,106
18:15:35,Mais 37 casos de covid-19 confirmados em Feira de Santana https://t.co/5AOJkL3OFK,107
18:15:40,RT @munizpapamike: Você é a favor da obrigatoriedade da vacina contra a Covid?,108
18:15:43,Covid-19: Blumenau registra 50 novos casos neste domingo; confira boletim: https://t.co/Uyq8lk1slZ https://t.co/jTYWO9T30j,109
18:15:44,"@vogadismo O coroa tava com pneumonia, e já tinha feito teste pra covid e deu negativo. Uma enfermeira que fazia co… https://t.co/yav82W5BI0",110
18:15:46,Dia do médico: Imagens de mortos por Covid-19 serão projetadas em prédio de SP https://t.co/DXfLPaGIfb,111
18:16:37,"RT @brasildefato: MAISLIDAS | Apesar de estarem entre os dez estados com o maior número de vítimas fatais do novo coronavírus, São Paulo, R…",112
18:16:47,Jorge Aragão é internado em UTI com Covid-19 https://t.co/1lPdqLSfbE https://t.co/ptvE3tIt0V,113
18:16:48,"Boletim do Covid-19 de hoje, 18 de outubro, de Foz do Iguaçu registra 47 novos casos https://t.co/60oJzNnDCA",114
18:16:54,"""Quero compartilhar como fiquei doente e alertar fortemente a todos. Eu pensava que covid não existia... até que fi… https://t.co/ImjRdPu7Wq",115
18:17:0,O influenciador fitness que morreu de COVID após negar existência da doença https://t.co/BLlZt6aLSv,116
18:17:12,"RT @Biakicis: Peça a seu (sua)deputado (a)que assine a urgência do PL4506, de minha autoria, p/ pautar esse PL que retira a obrigatoriedade…",117
18:17:21,Ah vai tomar no cu esse ano desgraçado,118
18:17:26,"RT @andrefran: Que roteiro trágico da Bolívia. Golpe, violência, Bíblia invadindo Congresso, tragédia na pandemia, presidenta com Covid, mi…",119
18:17:35,RT @Estadao: Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,120
18:17:46,"RT @depjoaodanielpt: Nesta data gostaria de homenagear os médicos e médicas, que neste ano estão enfrentando um dos maiores desafios: estar…",121
18:18:5,Uma morte por coronavírus nas últimas 24 horas em Santa Catarina https://t.co/5A8c8uQsnI https://t.co/E5aCAeNMZv,122
18:18:7,RT @Profe_Hellen: Muita força querido @jorgearagao  Teu povo ora por ti. https://t.co/MeOKwOhB4p,123
18:18:15,RT @pauloteixeira13: Meus cumprimentos às médicas e aos médicos pelo seu dia. Em especial para aquela(e)s que foram para linha de frente no…,124
18:18:18,RT @Vitor__RJ: Influenciador ucraniano morre de covid-19 após dizer que doença não existia https://t.co/VSs7I9wqvJ via @UOLNoticias @UOL,125
18:18:31,RT @pauloteixeira13: Meus cumprimentos às médicas e aos médicos pelo seu dia. Em especial para aquela(e)s que foram para linha de frente no…,126
18:18:35,Segunda onda: Itália tem recorde de casos de covid-19. https://t.co/l8bqYWW8Tx,127
18:19:8,RT @nevesvictor: Força ídolo!!,128
18:19:11,COVID-19 também faz isso. #fiqueemcasa em São Luís Island https://t.co/wHRmNnT7iI,129
18:19:21,Eu também defendo vacinação e isolamento permanente apenas para as comunas...,130
18:19:23,RT @radiobandnewsfm: 😷 EXCLUSIVO!   A Pfizer ainda não recebeu um retorno do governo federal sobre a proposta para distribuição das vacinas…,131
18:19:31,No mundo. De cada 40 casos de Covid-19 temos mais de 1 morte. É perigoso.,132
18:19:46,Bruna Marquezine revela que já teve Covid-19... https://t.co/8XMseuQuVI,133
18:19:46,"@mariosbessa Eu politizar? Quem falou no ""remédio contra a malária comprovadamente ineficaz (?) contra a Covid""?  M… https://t.co/cugyLG0DqD",134
18:19:59,RT @augustodefranco: No mundo. De cada 40 casos de Covid-19 temos mais de 1 morte. É perigoso.,135
18:20:5,"Covid-19: ES registra 3.713 mortes e chega a 144.415 casos ➡️https://t.co/319ZFi7Lls  No intervalo de 24 horas,  qu… https://t.co/XQhIgzieem",136
18:20:24,"RT @gazeta_brasil: #Amoêdo defende vacina obrigatória para covid e isolamento para quem se opor. Para o fundador do partido Novo, aqueles q…",137
18:20:30,"Marques Mendes: StayAway Covid obrigatória seria “lei parcial, que consagrava portugueses de primeira e de segunda” https://t.co/N666fQFtbG",138
18:20:38,Alagoinhas soma 5.931 casos confirmados de Covid-19 https://t.co/YYmV2ystjE,139
18:20:52,RT @Estadao: Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,140
18:20:54,"RT @MarcosQuezado1: Doria oferecerá a Pazzuello, na quarta, 100 milhões de vacinas contra covid. Governador elogia o ministro e explica a v…",141
18:20:56,Espírito Santo regitra 4 novas mortes de 461 casos de coronavírus neste domingo https://t.co/1AmVRAc9nB,142
18:21:3,Itália bate recorde de casos de Covid-19 pelo quinto dia seguido https://t.co/PjsJB5mcY9,143
18:21:14,RT @exame: Jorge Aragão está internado na UTI com covid-19 https://t.co/xZNwtWgpEU,144
18:21:26,RT @Pattypschmidt: Preciasamos arrancar a esquerda do Municípios e Estados já!!! #MarisaLobo70 https://t.co/uqlqKfz2iP,145
18:21:28,Amoêdo defende vacina obrigatória para covid e isolamento para quem se opor https://t.co/DwlyPFBz9r via @A Gazeta B… https://t.co/GvC6O5awjE,146
18:21:32,RT @brasil247: Omissão criminosa https://t.co/UZa6U9qCOZ,147
18:21:32,Goiás tem 5.374 mortes e 236.814 casos confirmados de Covid-19 - https://t.co/MFm8Ak3FBx,148
18:21:32,"Cê levantou um ponto que eu reparei com o tempo do Caio Ribeiro.  Os amigos ele sempre tem aquela crítica branda, p… https://t.co/N70CG0ab5r",149
18:21:32,Bruna Marquezine revela que já teve Covid-19... https://t.co/kY5EATcQcR,150
18:21:37,RT @Teresa_Crystyna: A pandemia não acabou..  as pessoas apenas perderam a vergonha na cara https://t.co/6CSIclqW1L,151
18:21:38,"Marques Mendes: StayAway Covid obrigatória seria “lei parcial, que consagrava portugueses de primeira e de segunda”… https://t.co/K2qx2xXrCN",152
18:21:39,"Ficamos mal acostumados com o ano passado..Tristes ao ver o JJ partir. Perdemos a paciência com as mudanças, time f… https://t.co/j9ekJZ9Si6",153
18:21:49,RT @Estadao: Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,154
18:21:50,Covid-19: Bahia registra 654 casos e 28 óbitos nas últimas 24 horas https://t.co/PCPFIrmhHf,155
18:21:51,Amazonas registra mais 411 novos casos de Covid e sete mortes  https://t.co/U6kvV34BYT  #D24AM… https://t.co/V8cRM3jjGf,156
18:21:55,"Dia 01/11 eu vou! #ForaDoria Doria oferecerá a Pazzuello, na quarta, 100 milhões de vacinas contra covid via… https://t.co/XmQdZdye7r",157
18:22:20,"RT @Ricamconsult: Hoje à noite, no Dia do Médico, na antiga sede do Conselho Regional de Medicina do Estado de São Paulo haverá uma homenag…",158
18:22:25,Previna o aumento de peso em tempos de COVID-19 com a avaliação nutrigenética https://t.co/3rGTSuG8xC,159
18:22:29,RT @radiobandnewsfm: 😷 EXCLUSIVO!   A Pfizer ainda não recebeu um retorno do governo federal sobre a proposta para distribuição das vacinas…,160
18:22:36,"RT @jornalodia: Na entrada de cada unidade haverá um totem de álcool em gel, tapete sanitizante e instruções para o uso obrigatório de másc…",161
18:22:37,A única maneira de ser respeitado 1 minuto de silêncio nos estádios brasileiros foi a obrigação dos portões fechado… https://t.co/RYVIjxGUmL,162
18:22:49,RT @Estadao: Jorge Aragão está internado na UTI com covid-19  https://t.co/SXUe3bHdCD,163
18:23:17,"RT @Medicina_CFM: Neste Dia do Médico atípico, em meio a pandemia de Covid-19, a necessidade de se priorizar a saúde no país tem se tornado…",164
18:23:20,Cuba anuncia segunda vacina contra o coronavírus https://t.co/AxBuTglbZd,165
18:23:45,RT @brasil247: Cuba anuncia segunda vacina contra Covid-19 em fase de testes https://t.co/Te5yEqKHYa,166
18:23:50,Jorge Aragão é internado em UTI com Covid-19 =====&gt;https://t.co/FMcex0bF1C,167
18:23:52,RT @brasil247: Cuba anuncia segunda vacina contra Covid-19 em fase de testes https://t.co/Te5yEqKHYa,168
18:24:0,Cuba anuncia segunda vacina contra o coronavírus https://t.co/9YTwSf5sb7,169
18:24:7,"Coronavírus em SC: Estado confirma 235.159 casos, 223.962 recuperados e 2.967 mortes por Covid-19... https://t.co/VAtHnbyx7E",170
18:24:10,Eleições 2020: Medo de Covid-19 pode afastar eleitores das urnas https://t.co/qP7gHJiQi6,171
18:24:26,"@Douglas66482993 @amandamoraes500 @Gustavo_Paim Explico: Ético é o vice prefeito Gustavo Paim, MEU CANDIDATO, os de… https://t.co/sToWotZhH9",172
18:24:29,Cantor Jorge Aragão está internado em UTI com covid-19... https://t.co/yb5iletxN3,173
18:24:36,"Covid-19, Bahia: 335.351 casos confirmados desde o início da pandemia, 321.266 considerados curados, 6.769 ativos https://t.co/M1MA9bb3FF",174
18:24:52,"Eu gostaria de saber quantos desses mortos são imigrantes.  Europa tem mais de 250 mil mortes por Covid-19, diz agê… https://t.co/k7Mai49Xlw",175
18:24:58,Coronavírus 18 Out. (iG) 10.982 novos casos e 230 óbitos. Em 18 dias de outubro são 383.555 casos. Nos últimos 18 d… https://t.co/tL4VDf54Dx,176
18:25:0,"RT @Medicina_CFM: Neste Dia do Médico atípico, em meio a pandemia de Covid-19, a necessidade de se priorizar a saúde no país tem se tornado…",177
18:25:11,PORTUGAL | CORONAVÍRUS https://t.co/WIFx2IEqJf Estudo envolveu mais de 11 mil pessoas em 30 países. Covid-19: Antiv… https://t.co/uKJ71WMS4O,178
18:25:36,"Pernambuco tem 156.029 casos da Covid-19 e 8.487 mortes, depois de registrar mais 106 infectados e sete óbitos =&gt;… https://t.co/3P9KcrIeVO",179
18:25:50,"O jogo de hoje me fez pensar numa coisa, se não fosse o covid, a gente tinha metido uns 4 nos porcos la no estadio deles...",180
18:25:50,@manudinho Para eles não fazem diferença afinal Covid não dá em gado 😂,181
18:25:55,Situação preocupante! Jorge Aragão está internado na UTI com covid-19 https://t.co/mV4jUPgMae https://t.co/KopCSASvYQ,182
18:26:26,Pernambuco registra 106 novos casos e 7 óbitos por covid-19 em 24 horas https://t.co/ICAANyXVLY https://t.co/yE3EhNx08a,183
18:26:28,RT @Pattypschmidt: Preciasamos arrancar a esquerda do Municípios e Estados já!!! #MarisaLobo70,184
18:26:29,RT @g1rio: Jorge Aragão é internado em UTI com Covid-19 =====&gt;https://t.co/FMcex0bF1C,185
18:26:37,"@mlmorais Sim, tomo a vacina contra influenza, a vacina dos velhinhos contra a gripe forte, mas ela é muito antiga… https://t.co/WdRJt45zB0",186
18:26:58,RT @brasil247: Cuba anuncia segunda vacina contra Covid-19 em fase de testes https://t.co/Te5yEqKHYa,187
18:27:9,Estudo comprova presença do coronavírus no cérebro de pacientes https://t.co/rccuJDULOT,188
18:27:13,RT @em_com: Influenciador nega doença e depois morre vítima de COVID-19  https://t.co/rWLzvIMEjC,189
18:27:38,"COVID-19: 20% das pessoas perdem anticorpos da doença em alguns meses, diz especialista https://t.co/hLGyVB1uo8 https://t.co/N7sYXeURiT",190
18:28:0,Não  é  Desvio  é  Roubo  vc Político que Desviou  Recursos Da Covid 19 Vc Roubou VC  é  um LADRÃO  da Pior espécie… https://t.co/nRylK9iXmO,191
18:28:4,Os tratamentos que hoje efetivamente ajudam na recuperação da Covid-19 https://t.co/8wLCw840Ge https://t.co/bHi2UxszPH,192
18:28:8,"#Destaques #GuanambieRegião #Saúde Sem comorbidades, homem de 47 anos é a sétima vítima da Covid-19 em Guanambi… https://t.co/A8X0MKTkfJ",193
18:28:9,"Sem comorbidades, homem de 47 anos é a sétima vítima da Covid-19 em Guanambi https://t.co/jFpEE1m8TK #Destaques… https://t.co/2WzdfM7vrs",194
