12:19:3,"RT @g1: Mundo ultrapassa 40 milhões de casos de Covid e tem 1,1 milhão de mortos https://t.co/cLncdBtTav #G1 https://t.co/WKOMYwddTc",159
12:19:6,"RT @GFiuza_Oficial: O que esses burocratas de Genebra fazem hoje em dia além de prever o passado, especular com o futuro e sancionar medida…",160
12:19:20,Bélgica diz que Covid-19 está pior agora do que quando país decretou 'lockdown' https://t.co/1b3NsYRcAZ,161
12:19:22,Brasil fez menos de 18 milhões de testes e menos de 10% da população Portugal já fez mais de três milhões  desde o… https://t.co/bNGr7TVfYp,162
12:19:30,"RT @ThiagoResiste: PIB da China cresceu quase 5%. Tenta comprar 1 passagem pra China, antes de embarcar vc é obrigado a fazer 2 testes de c…",163
12:19:35,Atualização das ações do Governo do RN no combate ao Covid-19 https://t.co/ydFFgSu866,164
12:19:39,RT @JoaoeFerraz: QUEM poderia imaginar que o uso indiscriminado de antibióticos nos kits covid poderiam se tornar uma preocupação por eleva…,165
12:20:2,O primeiro animal de estimação a testar positivo para o #coronavírus no Brasil foi descoberto no Mato Grosso. É uma… https://t.co/ulEDo8YUtm,166
12:20:22,Itália reforça medidas para conter aumento de casos de covid-19. Boca de urna indica vitória da oposição na Bolívia… https://t.co/xcW3dSAEmG,167
12:20:23,"RT @BobjeffHD: São Paulo, por seu ditador, cúmplice dos comunistas chineses, está investindo desde agosto do ano passado (?) milhões na vac…",168
12:20:38,RT @JoaoeFerraz: QUEM poderia imaginar que o uso indiscriminado de antibióticos nos kits covid poderiam se tornar uma preocupação por eleva…,169
12:20:39,@o_antagonista O direito de ir correndo para o Piauí de onde nunca deveria ter saído.. estado com o maior número de covid,170
12:20:44,RT @munizpapamike: Você é a favor da obrigatoriedade da vacina contra a Covid?,171
12:21:11,"RT @MarinezSasso: Depois das eleições, alguém tem dúvidas de que irão falar da segunda onda de covid?",172
12:21:37,RT @viniciussexto: E-mails do filho de Joe Biden expostos  pela Fox mostram que ele abriu a Casa Branca para empresas chinesas em troca con…,173
12:21:51,Itália reforça medidas para conter aumento de casos de covid-19. Boca de urna indica vitória da oposição na Bolívia… https://t.co/m9pdTb1lpz,174
12:22:26,Barra do Piraí está com 1162 casos confirmados por Covid-19 #DiariodoVale #BarradoPirai #COVID19,175
12:22:29,Declaração médica substitui teste negativo à Covid-19 para regresso à escola ou emprego https://t.co/uvSGe9YXBx Em… https://t.co/GAEgosXygo,176
12:22:33,Covid-19. Estádio nacional da Polónia vai ser transformado em hospital https://t.co/NrWFHUQhEp https://t.co/2sftAyUfoH,177
12:22:50,"Desgoverno trabalhando contra você!  Bolsonaro volta a atacar Doria por vacina: ""se intitula médico do Brasil""… https://t.co/H8K8r4tOGP",178
12:22:51,"RT @g1: Mundo ultrapassa 40 milhões de casos de Covid e tem 1,1 milhão de mortos https://t.co/cLncdBtTav #G1 https://t.co/WKOMYwddTc",179
12:22:59,"Risco de contaminar-se ao ar livre é quase zero, mas cuidado deve continuar https://t.co/4H5IwLZdJz via @UOL",180
12:23:4,Covid-19: Empresas com perdas de 25% podem reduzir horário de trabalho até 33% - https://t.co/3JElHNOZQs https://t.co/fbU6pHNDNH,181
12:23:17,Barra do Piraí está com 1162 casos confirmados por Covid-19 #DiariodoVale #BarradoPirai #COVID19 https://t.co/tRhcJhXKwM,182
12:23:17,Governo atualiza dados sobre covid-19 no Estado; acompanhe ao vivo https://t.co/YBSWbV7nyi,183
12:23:27,Começamos nesta segunda-feira a 2ª etapa do Inquérito Sorológico sobre o coronavírus no Maranhão. O trabalho em cam… https://t.co/0omTUaJt6x,184
12:23:33,"Com mais 101 casos da Covid-19 e três mortes, Pernambuco totaliza 156.130 infectados e 8.490 óbitos =&gt;… https://t.co/oZK7ZbRKJR",185
12:23:35,"Segundo Dimas Covas, a eficácia do imunizante contra a Covid-19 deve ser comprovada até o final do ano, quando o In… https://t.co/PRRPEINdKG",186
12:23:35,"O sambista deu entrada na UTI do hospital no dia 13 de outubro com ""quadro de pneumonia viral Covid-19"" e ainda não… https://t.co/9yGU8VJM8Y",187
12:23:42,Covid-19. Estádio nacional da Polónia vai ser transformado em hospital https://t.co/UuKprZSlxW,188
12:23:47,Número de casos de Covid-19 no mundo passa marca de 40 milhões. Acesse o site da Facebrasil pelo… https://t.co/3KV1rp3LMh,189
12:23:55,RT @FabioTalhari: Bom dia a todos! Estou impressionado com a diligência do governador Dória como representante comercial da vacina chinesa.…,190
12:24:11,Não será obrigatória e ponto final diz Prejumento Bolsonaro sobre vacina a covid-19 @congemfoco https://t.co/vwdviY7NKq,191
12:25:6,Brasil investiga pelo menos 247 casos de possíveis reinfecções por Covid-19 https://t.co/gYnPegHp4U,192
12:25:9,"RT @jornal_cultura: Segundo Dimas Covas, a eficácia do imunizante contra a Covid-19 deve ser comprovada até o final do ano, quando o Instit…",193
12:25:16,"Mais de 50% dos pacientes da COVID-19 podem ter sintomas meses depois de recuperação, diz estudo:… https://t.co/TU0xlCA4u6",194
12:25:22,"Na Venezuela, a epidemia é levada a sério",195
12:25:27,"Bolsonaro reafirma que a vacina covid-19 não é obrigatória ! Leia no Congresso em foco: ""Não será obrigatória e pon… https://t.co/Wz3i8RDSgE",196
12:25:28,Militares gaúchos embarcam para Roraima em missão de combate à Covid-19 - https://t.co/7T9A54kC0k https://t.co/rQnTuT3l7M,197
12:25:30,Vacina chinesa contra o coronavírus tem 'melhor perfil de segurança' e eficácia deve ser comprovada até o final do… https://t.co/HkfRd9BzN1,198
12:25:37,Covid-19: Fronteiras entre EUA e Canadá permanecem fechadas até 21 de novembro - https://t.co/HzRyrQNfXh https://t.co/6SFNBe80K7,199
12:25:43,Bolsonaro diz que vacina contra covid-19 não será obrigatória no Brasil https://t.co/NwM0gKYQwl #gp1 https://t.co/w8g7LNIsMT,200
12:25:55,"RT @opiniaoredetv: Médico Alessandro Loiola (@AlessandroLoio2) critica ""vacina chinesa"" contra Covid-19: ""Nos vendem o problema e, depois,…",201
12:25:59,"RT @jornal_cultura: Segundo Dimas Covas, a eficácia do imunizante contra a Covid-19 deve ser comprovada até o final do ano, quando o Instit…",202
12:26:7,Primeiro gato infectado com Covid-19 no Brasil tem diagnóstico confirmado https://t.co/zLGYXCRR63,203
12:26:17,"RT @cirogomes: O Brasil é o 2º país do mundo com mais mortes por coronavírus em números absolutos, atrás apenas dos EUA. Resultado da forma…",204
